config_id,best_file,best_rtt,num_tasks,connection_probability,client_percentage,server_percentage,dnn1_per_server,dnn1_per_client,dnn1_initial_queue,dnn2_initial_queue
ds_0216,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0217,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0218,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0219,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0220,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0221,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0222,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0223,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0224,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0225,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0226,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0227,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0228,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0229,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0230,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0231,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0232,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0233,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0234,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0235,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0236,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0237,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0238,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0239,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0240,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0241,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0242,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0243,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0244,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0245,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0246,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0247,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0248,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0249,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,645,0.05,0.6,0.9,1,2,0,0
ds_0250,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0251,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0252,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0253,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0254,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0255,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0256,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0257,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0258,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0259,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0260,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0261,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0262,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0263,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0264,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0265,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0266,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0267,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0268,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0269,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0270,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0271,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0272,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0273,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0274,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0275,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0276,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0277,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0278,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0279,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0280,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0281,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0282,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0283,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,677,0.05,0.6,0.9,1,2,0,0
ds_0284,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0285,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0286,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0287,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0288,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0289,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0290,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0291,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0292,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0293,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0294,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0295,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0296,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0297,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0298,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0299,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0300,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0301,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0302,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0303,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0304,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0305,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0306,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0307,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0308,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0309,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0310,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0311,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0312,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0313,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0314,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0315,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0316,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0317,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0318,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0319,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0320,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0321,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0322,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0323,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0324,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0325,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0326,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0327,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0328,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0329,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0330,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0331,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0332,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0333,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0334,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0335,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0336,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0337,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0338,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0339,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0340,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0341,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0342,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0343,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0344,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0345,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0346,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0347,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0348,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0349,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0350,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0351,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0352,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0353,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0354,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0355,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0356,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0357,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0358,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0359,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0360,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0361,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0362,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0363,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0364,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0365,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0366,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0367,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0368,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0369,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0370,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0371,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0372,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0373,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0374,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0375,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0376,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0377,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0378,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0379,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0380,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0381,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0382,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0383,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0384,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0385,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0386,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0387,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0388,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0389,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0390,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0391,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0392,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0393,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0394,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0395,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0396,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0397,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0398,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0399,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0400,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0401,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0402,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0403,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0404,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0405,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0406,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0407,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0408,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0409,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0410,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0411,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0412,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0413,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0414,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0415,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0416,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0417,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0418,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0419,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0420,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0421,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0422,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0423,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0424,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0425,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0426,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0427,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0428,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
ds_0429,simulation_1_placement_1119fd551a4782de_9bec54f2.json,0.7657264116150495,245,0.05,0.6,0.9,1,2,0,0
