dataset_id,num_tasks,task_ids,optimal_rtt,placement_plan,task_types
ds_00147,5,"(0, 1, 2, 3, 4)",4.276286426487023,"{'0': [17, 83], '1': [15, 78], '2': [13, 64], '3': [13, 66], '4': [4, 20]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00369,5,"(0, 1, 2, 3, 4)",2.6375695804828694,"{'0': [2, 14], '1': [3, 16], '2': [11, 53], '3': [17, 83], '4': [14, 69]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00020,5,"(0, 1, 2, 3, 4)",4.619741810774526,"{'0': [13, 67], '1': [11, 58], '2': [17, 86], '3': [1, 7], '4': [17, 88]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00735,5,"(0, 1, 2, 3, 4)",1.7337772075054039,"{'0': [0, 0], '1': [17, 83], '2': [17, 85], '3': [14, 71], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00313,5,"(0, 1, 2, 3, 4)",1.8342370270795103,"{'0': [14, 69], '1': [16, 81], '2': [1, 6], '3': [4, 21], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00424,5,"(0, 1, 2, 3, 4)",5.116170198655759,"{'0': [2, 14], '1': [0, 1], '2': [4, 22], '3': [17, 84], '4': [16, 80]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01101,5,"(0, 1, 2, 3, 4)",4.903335192315813,"{'0': [1, 6], '1': [4, 21], '2': [14, 70], '3': [11, 56], '4': [14, 71]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00781,5,"(0, 1, 2, 3, 4)",3.038756466611152,"{'0': [1, 9], '1': [4, 24], '2': [3, 18], '3': [1, 8], '4': [13, 67]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00028,5,"(0, 1, 2, 3, 4)",0.9842212810937995,"{'0': [0, 0], '1': [11, 53], '2': [16, 79], '3': [2, 14], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_01005,5,"(0, 1, 2, 3, 4)",2.415376807669918,"{'0': [16, 79], '1': [5, 29], '2': [4, 22], '3': [1, 6], '4': [11, 54]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00973,5,"(0, 1, 2, 3, 4)",3.1567765177291944,"{'0': [17, 83], '1': [11, 54], '2': [1, 5], '3': [10, 50], '4': [14, 69]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00798,5,"(0, 1, 2, 3, 4)",2.3209580423377343,"{'0': [16, 80], '1': [11, 55], '2': [13, 66], '3': [2, 14], '4': [17, 87]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_01028,5,"(0, 1, 2, 3, 4)",0.8688192293564653,"{'0': [11, 55], '1': [14, 69], '2': [12, 63], '3': [13, 65], '4': [14, 74]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00216,5,"(0, 1, 2, 3, 4)",1.4717579446403783,"{'0': [16, 80], '1': [5, 29], '2': [11, 54], '3': [11, 56], '4': [14, 73]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00851,5,"(0, 1, 2, 3, 4)",2.4029830400143926,"{'0': [1, 6], '1': [4, 22], '2': [3, 17], '3': [11, 56], '4': [17, 85]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00613,5,"(0, 1, 2, 3, 4)",1.5123815825438687,"{'0': [17, 83], '1': [17, 84], '2': [1, 7], '3': [4, 22], '4': [11, 54]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00070,5,"(0, 1, 2, 3, 4)",7.206413016800502,"{'0': [13, 67], '1': [11, 55], '2': [17, 85], '3': [1, 6], '4': [14, 70]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00100,5,"(0, 1, 2, 3, 4)",6.319930508880819,"{'0': [13, 66], '1': [11, 56], '2': [17, 86], '3': [1, 7], '4': [14, 70]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00725,5,"(0, 1, 2, 3, 4)",0.737312608018021,"{'0': [0, 1], '1': [11, 54], '2': [4, 22], '3': [14, 70], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00881,5,"(0, 1, 2, 3, 4)",1.35355527818581,"{'0': [11, 56], '1': [14, 71], '2': [3, 17], '3': [1, 7], '4': [17, 85]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00266,5,"(0, 1, 2, 3, 4)",1.2455692708074126,"{'0': [1, 5], '1': [14, 69], '2': [11, 53], '3': [11, 56], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00531,5,"(0, 1, 2, 3, 4)",2.187714590285992,"{'0': [1, 7], '1': [4, 23], '2': [3, 18], '3': [1, 9], '4': [14, 70]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00748,5,"(0, 1, 2, 3, 4)",1.1606193526779487,"{'0': [0, 1], '1': [1, 5], '2': [13, 67], '3': [2, 14], '4': [7, 36]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00398,5,"(0, 1, 2, 3, 4)",1.4406694894265346,"{'0': [0, 0], '1': [1, 6], '2': [15, 78], '3': [16, 80], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00848,5,"(0, 1, 2, 3, 4)",1.4080520867749011,"{'0': [0, 1], '1': [14, 69], '2': [11, 53], '3': [2, 14], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00652,5,"(0, 1, 2, 3, 4)",1.7947291027956436,"{'0': [16, 80], '1': [17, 85], '2': [11, 55], '3': [4, 22], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00981,5,"(0, 1, 2, 3, 4)",1.4491922276186284,"{'0': [11, 56], '1': [4, 24], '2': [14, 72], '3': [11, 58], '4': [14, 73]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00635,5,"(0, 1, 2, 3, 4)",4.610085342397831,"{'0': [16, 80], '1': [11, 53], '2': [13, 67], '3': [14, 71], '4': [11, 58]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00703,5,"(0, 1, 2, 3, 4)",1.704070263250181,"{'0': [12, 63], '1': [16, 82], '2': [14, 71], '3': [4, 22], '4': [11, 55]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00789,5,"(0, 1, 2, 3, 4)",6.172247916718171,"{'0': [13, 64], '1': [3, 17], '2': [11, 54], '3': [13, 65], '4': [13, 67]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00855,5,"(0, 1, 2, 3, 4)",1.190623174641646,"{'0': [0, 1], '1': [14, 68], '2': [4, 21], '3': [14, 70], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00117,5,"(0, 1, 2, 3, 4)",1.0947357732831395,"{'0': [11, 53], '1': [16, 80], '2': [16, 79], '3': [13, 67], '4': [4, 22]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00902,5,"(0, 1, 2, 3, 4)",3.5957074800101476,"{'0': [15, 78], '1': [11, 55], '2': [14, 71], '3': [4, 22], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00348,5,"(0, 1, 2, 3, 4)",0.9306066805089627,"{'0': [11, 53], '1': [16, 80], '2': [16, 79], '3': [2, 14], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00619,5,"(0, 1, 2, 3, 4)",1.8647984796141206,"{'0': [15, 78], '1': [10, 49], '2': [16, 79], '3': [2, 14], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00093,5,"(0, 1, 2, 3, 4)",2.3189242518101225,"{'0': [17, 83], '1': [13, 67], '2': [1, 6], '3': [4, 22], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00404,5,"(0, 1, 2, 3, 4)",2.1490142786028823,"{'0': [2, 14], '1': [0, 1], '2': [4, 21], '3': [17, 88], '4': [16, 82]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00464,5,"(0, 1, 2, 3, 4)",4.486172506271457,"{'0': [16, 80], '1': [0, 1], '2': [14, 71], '3': [17, 85], '4': [16, 82]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00260,5,"(0, 1, 2, 3, 4)",1.2288436533139788,"{'0': [11, 56], '1': [17, 86], '2': [14, 70], '3': [1, 7], '4': [14, 71]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00989,5,"(0, 1, 2, 3, 4)",0.7037518547682996,"{'0': [16, 79], '1': [3, 16], '2': [10, 49], '3': [16, 80], '4': [17, 88]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00783,5,"(0, 1, 2, 3, 4)",2.1401385575823366,"{'0': [13, 65], '1': [11, 57], '2': [14, 73], '3': [4, 22], '4': [14, 72]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00102,5,"(0, 1, 2, 3, 4)",3.1491753688476045,"{'0': [13, 65], '1': [17, 86], '2': [17, 85], '3': [4, 22], '4': [13, 67]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00121,5,"(0, 1, 2, 3, 4)",3.800732463431129,"{'0': [1, 7], '1': [4, 21], '2': [14, 71], '3': [1, 6], '4': [11, 56]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00598,5,"(0, 1, 2, 3, 4)",0.44062775941178123,"{'0': [0, 0], '1': [1, 5], '2': [16, 79], '3': [2, 14], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00806,5,"(0, 1, 2, 3, 4)",0.7399467515758245,"{'0': [1, 5], '1': [5, 29], '2': [12, 63], '3': [3, 18], '4': [14, 69]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00617,5,"(0, 1, 2, 3, 4)",1.4695013725558352,"{'0': [17, 83], '1': [16, 79], '2': [13, 64], '3': [17, 84], '4': [4, 22]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00265,5,"(0, 1, 2, 3, 4)",3.654919231545811,"{'0': [0, 1], '1': [14, 68], '2': [4, 21], '3': [1, 6], '4': [11, 55]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01046,5,"(0, 1, 2, 3, 4)",1.1135030388676244,"{'0': [1, 4], '1': [16, 80], '2': [17, 84], '3': [14, 71], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00325,5,"(0, 1, 2, 3, 4)",0.3816393233041539,"{'0': [0, 2], '1': [5, 29], '2': [4, 24], '3': [1, 8], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00141,5,"(0, 1, 2, 3, 4)",1.5658982253886355,"{'0': [1, 8], '1': [4, 24], '2': [17, 85], '3': [1, 9], '4': [11, 56]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00656,5,"(0, 1, 2, 3, 4)",1.0614005480295454,"{'0': [1, 4], '1': [17, 83], '2': [16, 80], '3': [11, 55], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00272,5,"(0, 1, 2, 3, 4)",1.9815405176457364,"{'0': [16, 80], '1': [11, 55], '2': [14, 70], '3': [4, 21], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00374,5,"(0, 1, 2, 3, 4)",1.4095935276854643,"{'0': [17, 83], '1': [0, 2], '2': [4, 23], '3': [13, 65], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00195,5,"(0, 1, 2, 3, 4)",0.5636142566494071,"{'0': [0, 2], '1': [14, 69], '2': [4, 23], '3': [1, 8], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00486,5,"(0, 1, 2, 3, 4)",5.069237726602987,"{'0': [1, 4], '1': [5, 29], '2': [15, 78], '3': [11, 56], '4': [13, 66]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00712,5,"(0, 1, 2, 3, 4)",3.2334305937045844,"{'0': [13, 65], '1': [16, 82], '2': [11, 55], '3': [4, 21], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00423,5,"(0, 1, 2, 3, 4)",3.9632025375731823,"{'0': [14, 68], '1': [17, 84], '2': [1, 6], '3': [4, 22], '4': [13, 65]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00867,5,"(0, 1, 2, 3, 4)",2.517298174773055,"{'0': [13, 65], '1': [11, 53], '2': [12, 63], '3': [11, 59], '4': [14, 75]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00612,5,"(0, 1, 2, 3, 4)",2.5854258062597086,"{'0': [16, 79], '1': [17, 84], '2': [11, 54], '3': [4, 21], '4': [16, 80]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00332,5,"(0, 1, 2, 3, 4)",2.2015075230971295,"{'0': [6, 30], '1': [11, 55], '2': [14, 70], '3': [4, 24], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00974,5,"(0, 1, 2, 3, 4)",1.8979155410497968,"{'0': [2, 14], '1': [17, 83], '2': [14, 69], '3': [10, 50], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00986,5,"(0, 1, 2, 3, 4)",1.0904947004159178,"{'0': [1, 6], '1': [13, 66], '2': [10, 50], '3': [14, 71], '4': [13, 67]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00984,5,"(0, 1, 2, 3, 4)",4.516440341498396,"{'0': [16, 81], '1': [15, 78], '2': [4, 24], '3': [10, 52], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00270,5,"(0, 1, 2, 3, 4)",1.954484563188967,"{'0': [11, 55], '1': [17, 86], '2': [14, 70], '3': [16, 82], '4': [10, 52]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01100,5,"(0, 1, 2, 3, 4)",4.291480549074519,"{'0': [14, 70], '1': [11, 56], '2': [11, 55], '3': [1, 6], '4': [14, 71]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01045,5,"(0, 1, 2, 3, 4)",3.1685312178200045,"{'0': [15, 78], '1': [13, 64], '2': [4, 22], '3': [1, 7], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00727,5,"(0, 1, 2, 3, 4)",1.4954682981726428,"{'0': [17, 83], '1': [16, 80], '2': [6, 32], '3': [17, 86], '4': [4, 22]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00368,5,"(0, 1, 2, 3, 4)",1.8526666923704178,"{'0': [0, 1], '1': [1, 5], '2': [10, 49], '3': [2, 14], '4': [14, 69]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00611,5,"(0, 1, 2, 3, 4)",1.0646187019773656,"{'0': [1, 7], '1': [4, 22], '2': [11, 54], '3': [1, 6], '4': [17, 84]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00738,5,"(0, 1, 2, 3, 4)",1.0392813296916894,"{'0': [0, 0], '1': [14, 69], '2': [13, 65], '3': [2, 14], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00074,5,"(0, 1, 2, 3, 4)",5.33559664007208,"{'0': [2, 14], '1': [11, 54], '2': [4, 21], '3': [13, 67], '4': [11, 55]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00883,5,"(0, 1, 2, 3, 4)",2.2447314753279954,"{'0': [17, 83], '1': [11, 56], '2': [1, 7], '3': [4, 21], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00895,5,"(0, 1, 2, 3, 4)",1.0194035940715183,"{'0': [11, 56], '1': [14, 70], '2': [14, 75], '3': [1, 5], '4': [11, 59]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01076,5,"(0, 1, 2, 3, 4)",0.7789358595915943,"{'0': [13, 65], '1': [5, 29], '2': [10, 50], '3': [17, 85], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00076,5,"(0, 1, 2, 3, 4)",1.1060071195119132,"{'0': [12, 63], '1': [17, 84], '2': [13, 65], '3': [14, 70], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00241,5,"(0, 1, 2, 3, 4)",5.945353083090973,"{'0': [10, 52], '1': [16, 82], '2': [11, 56], '3': [1, 5], '4': [14, 72]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00905,5,"(0, 1, 2, 3, 4)",2.9034633082164203,"{'0': [15, 78], '1': [16, 79], '2': [4, 21], '3': [14, 70], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01044,5,"(0, 1, 2, 3, 4)",4.664101591039875,"{'0': [13, 65], '1': [16, 80], '2': [4, 22], '3': [10, 51], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00682,5,"(0, 1, 2, 3, 4)",1.5386014735756879,"{'0': [13, 65], '1': [17, 85], '2': [11, 55], '3': [4, 21], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01069,5,"(0, 1, 2, 3, 4)",1.356724635786712,"{'0': [16, 80], '1': [3, 16], '2': [14, 69], '3': [2, 14], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_01079,5,"(0, 1, 2, 3, 4)",0.5519152153438518,"{'0': [2, 14], '1': [3, 15], '2': [10, 51], '3': [13, 67], '4': [14, 73]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_01070,5,"(0, 1, 2, 3, 4)",3.4753186584739,"{'0': [14, 70], '1': [17, 85], '2': [11, 56], '3': [1, 6], '4': [17, 86]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00794,5,"(0, 1, 2, 3, 4)",1.0379416726536874,"{'0': [2, 14], '1': [0, 1], '2': [4, 22], '3': [11, 57], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00123,5,"(0, 1, 2, 3, 4)",3.404879017876649,"{'0': [11, 54], '1': [16, 82], '2': [1, 6], '3': [4, 22], '4': [13, 66]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00328,5,"(0, 1, 2, 3, 4)",1.2291387471718007,"{'0': [0, 2], '1': [1, 5], '2': [6, 31], '3': [2, 14], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00777,5,"(0, 1, 2, 3, 4)",2.2224554098002804,"{'0': [12, 63], '1': [16, 79], '2': [13, 64], '3': [11, 54], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_01108,5,"(0, 1, 2, 3, 4)",1.0887896379989166,"{'0': [0, 1], '1': [14, 69], '2': [6, 32], '3': [2, 14], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_01104,5,"(0, 1, 2, 3, 4)",3.209912043659046,"{'0': [13, 65], '1': [15, 78], '2': [4, 21], '3': [10, 52], '4': [11, 55]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00361,5,"(0, 1, 2, 3, 4)",1.899568294626608,"{'0': [1, 6], '1': [4, 22], '2': [11, 60], '3': [1, 7], '4': [14, 73]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00371,5,"(0, 1, 2, 3, 4)",2.394517531240556,"{'0': [1, 7], '1': [4, 23], '2': [11, 54], '3': [1, 9], '4': [14, 69]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00268,5,"(0, 1, 2, 3, 4)",1.6674624486108902,"{'0': [0, 1], '1': [1, 5], '2': [10, 50], '3': [2, 14], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00879,5,"(0, 1, 2, 3, 4)",1.809317462685522,"{'0': [2, 14], '1': [3, 15], '2': [12, 63], '3': [15, 78], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_01055,5,"(0, 1, 2, 3, 4)",1.1685667910485182,"{'0': [0, 0], '1': [13, 67], '2': [4, 20], '3': [1, 5], '4': [11, 59]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01072,5,"(0, 1, 2, 3, 4)",1.5622790495417795,"{'0': [12, 63], '1': [14, 70], '2': [17, 86], '3': [4, 22], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01057,5,"(0, 1, 2, 3, 4)",2.115694604970496,"{'0': [14, 68], '1': [11, 55], '2': [12, 63], '3': [14, 74], '4': [4, 20]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00856,5,"(0, 1, 2, 3, 4)",1.195716484784374,"{'0': [1, 5], '1': [16, 79], '2': [14, 68], '3': [3, 18], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00912,5,"(0, 1, 2, 3, 4)",1.596988404675087,"{'0': [6, 32], '1': [11, 55], '2': [14, 70], '3': [4, 23], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00901,5,"(0, 1, 2, 3, 4)",8.035040514585464,"{'0': [1, 7], '1': [4, 22], '2': [3, 17], '3': [11, 55], '4': [13, 67]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00931,5,"(0, 1, 2, 3, 4)",5.499352325777855,"{'0': [11, 55], '1': [14, 70], '2': [10, 52], '3': [14, 71], '4': [17, 86]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00726,5,"(0, 1, 2, 3, 4)",1.3080043230315046,"{'0': [1, 5], '1': [11, 54], '2': [11, 53], '3': [11, 56], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00874,5,"(0, 1, 2, 3, 4)",2.102094244685034,"{'0': [2, 14], '1': [0, 1], '2': [14, 70], '3': [11, 56], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00621,5,"(0, 1, 2, 3, 4)",2.8115327696458863,"{'0': [1, 6], '1': [4, 22], '2': [11, 54], '3': [14, 69], '4': [17, 84]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
